,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-08-05T14:00:00+02:00,141.5543362,127.1367649,235.9238937,96.99093408,93.05886918,178.2536086,163.8360373,224.127699,229.3704522,255.5842182,0,0,347.3323991,254.2735299,415.4881906,131.0688298,0,436.4592034,237.234582,167.7681022,0,0,0,0
sc01,y2030,2030-08-05T15:00:00+02:00,140.684992,126.355965,234.4749867,96.39527229,92.48735585,177.1588788,162.8298518,222.7512373,227.9617926,254.0145689,0,0,345.1992859,252.7119301,412.9365043,130.2638815,0,433.7787253,235.7776255,166.7377683,0,0,0,0
sc01,y2030,2030-08-05T16:00:00+02:00,141.6345107,127.2087735,236.0575178,97.04586844,93.11157648,178.354569,163.9288318,224.2546419,229.5003646,255.7289777,0,0,347.5291235,254.417547,415.7235175,131.1430655,0,436.706408,237.3689485,167.8631238,0,0,0,0
sc01,y2030,2030-08-05T17:00:00+02:00,142.5968352,128.0730835,237.6613921,97.70523896,93.74421576,179.5663851,165.0426334,225.7783225,231.0596867,257.4665081,0,0,349.8903828,256.146167,418.5481183,132.0341067,0,439.6735753,238.9817331,169.0036566,0,0,0,0
sc01,y2030,2030-08-05T18:00:00+02:00,151.9677821,136.4895821,253.2796369,104.1260729,99.90474566,191.3668368,175.8886367,240.615655,246.2440914,274.3862733,0,0,372.8839099,272.9791642,446.0535828,140.7109094,0,468.5673283,254.686746,180.109964,0,0,0,0
sc01,y2030,2030-08-05T19:00:00+02:00,153.7271147,138.0697234,256.2118578,105.3315415,101.0613439,193.5822926,177.9249013,243.4012649,249.0948618,277.562846,0,0,377.2007907,276.1394468,451.2175496,142.339921,0,473.991937,257.635257,182.1950989,0,0,0,0
sc01,y2030,2030-08-05T20:00:00+02:00,151.3373056,135.9233208,252.2288427,103.6940798,99.49026571,190.5729033,175.1589185,239.6174005,245.2224859,273.2479129,0,0,371.3369072,271.8466415,444.2030173,140.1271348,0,466.6233589,253.630114,179.3627326,0,0,0,0
sc01,y2030,2030-08-05T21:00:00+02:00,146.8020893,131.8500247,244.6701488,100.5866167,96.50878093,184.8618902,169.9098256,232.4366414,237.8737558,265.0593279,0,0,360.2088302,263.7000493,430.8913177,135.9278605,0,452.6397754,246.0294274,173.9876614,0,0,0,0
sc01,y2030,2030-08-05T22:00:00+02:00,137.4586671,123.4582473,229.0977786,94.1846423,90.36634599,173.0960994,159.0956796,217.6428896,222.7339514,248.1892601,0,0,337.2828407,246.9164947,403.4666433,127.2765436,0,423.8308903,230.370544,162.9139759,0,0,0,0
sc01,y2030,2030-08-05T23:00:00+02:00,121.8787696,109.4651912,203.1312826,83.50952729,80.12400592,153.4769691,141.0633907,192.9747185,197.488747,220.0588895,0,0,299.0543883,218.9303824,357.7367588,112.8507126,0,375.7928728,204.2597897,144.4489121,0,0,0,0
sc01,y2030,2030-08-06T00:00:00+02:00,108.3048528,97.27380302,180.5080881,74.20888065,71.20041252,136.3838888,125.3528389,171.4826837,175.4939745,195.5504287,0,0,265.7480186,194.547606,317.8947995,100.2822712,0,333.9399629,181.5109108,128.3613071,0,0,0,0
sc01,y2030,2030-08-06T01:00:00+02:00,97.24335809,87.33894199,162.0722635,66.62970832,63.92850393,122.4545991,112.550183,153.9686503,157.5702562,175.5782854,0,0,238.6063879,174.677884,285.427264,90.04014638,0,299.8336874,162.9726649,115.2513874,0,0,0,0
sc01,y2030,2030-08-06T02:00:00+02:00,90.12415526,80.94484315,150.2069254,61.75173601,59.24828725,113.489677,104.3103649,142.6965792,146.0345108,162.7241692,0,0,221.1379736,161.8896863,264.5310853,83.44829191,0,277.882812,151.0414083,106.8138136,0,0,0,0
sc01,y2030,2030-08-06T03:00:00+02:00,85.11490277,76.4457923,141.8581713,58.31947041,55.95516756,107.1817294,98.51261894,134.7652627,137.9176665,153.6796855,0,0,208.8467522,152.8915846,249.8280016,78.81009515,0,262.4376169,142.6462722,100.8769218,0,0,0,0
sc01,y2030,2030-08-06T04:00:00+02:00,85.43302719,76.73151516,142.3883787,58.53744456,56.16430491,107.5823305,98.88081851,135.2689597,138.4331459,154.2540769,0,0,209.6273352,153.4630303,250.7617557,79.10465481,0,263.4185005,143.1794252,101.2539582,0,0,0,0
sc01,y2030,2030-08-06T05:00:00+02:00,89.88043193,80.72594349,149.8007199,61.5847404,59.08806173,113.1827661,104.0282777,142.3106839,145.6395888,162.2841132,0,0,220.5399487,161.451887,263.8157122,83.22262216,0,277.1313318,150.6329461,106.5249564,0,0,0,0
sc01,y2030,2030-08-06T06:00:00+02:00,104.8475548,94.16863716,174.7459246,71.83999124,68.92755916,132.0302542,121.3513365,166.0086284,169.8918712,189.308085,0,0,257.2648335,188.3372743,307.7469895,97.08106924,0,323.2799606,175.7167353,124.2637686,0,0,0,0
sc01,y2030,2030-08-06T07:00:00+02:00,121.277745,108.9253821,202.1295751,83.09771419,79.72888794,152.7201234,140.3677605,192.0230963,196.5148646,218.9737063,0,0,297.5796522,217.8507642,355.9726405,112.2942084,0,373.9397139,203.2525171,143.7365867,0,0,0,0
sc01,y2030,2030-08-06T08:00:00+02:00,127.4305245,114.4514896,212.3842075,87.31350755,83.77377075,160.4680679,147.489033,201.7649972,206.4846462,230.0828915,0,0,312.67675,228.9029792,374.0321877,117.9912264,0,392.910784,213.5641198,151.0287698,0,0,0,0
sc01,y2030,2030-08-06T09:00:00+02:00,134.4388969,120.7460463,224.0648281,92.11554046,88.38112665,169.2934257,155.6005751,212.8615867,217.8408051,242.7368971,0,0,329.8732192,241.4920925,394.6030584,124.4804601,0,414.5199321,225.3096327,159.3349889,0,0,0,0
sc01,y2030,2030-08-06T10:00:00+02:00,139.2454002,125.0629984,232.0756671,95.40888535,91.54095756,175.3460596,161.1636577,220.4718837,225.6291208,251.415306,0,0,341.6669543,250.1259967,408.7110359,128.9309261,0,429.3399841,233.3649763,165.0315855,0,0,0,0
sc01,y2030,2030-08-06T11:00:00+02:00,144.5450326,129.8228534,240.9083877,99.04011494,95.02497515,182.0196707,167.2974915,228.8629683,234.216488,260.9840867,0,0,354.6706819,259.6457067,424.2664383,133.8379932,0,445.6805172,242.2467676,171.3126313,0,0,0,0
sc01,y2030,2030-08-06T12:00:00+02:00,144.0232665,129.3542301,240.0387775,98.68260854,94.68196225,181.3626319,166.6935955,228.0368387,233.3710337,260.042009,0,0,353.3904225,258.7084602,422.7349582,133.3548764,0,444.0717384,241.3723263,170.6942418,0,0,0,0
sc01,y2030,2030-08-06T13:00:00+02:00,143.3475684,128.7473531,238.912614,98.21963019,94.23775329,180.5117528,165.9115375,226.9669833,232.2761525,258.8219985,0,0,351.7324594,257.4947062,420.751659,132.72923,0,441.9883358,240.2399063,169.8934144,0,0,0,0
sc01,y2030,2030-08-06T14:00:00+02:00,141.6402111,127.2138933,236.0670185,97.04977426,93.11532395,178.3617473,163.9354295,224.2636675,229.5096013,255.73927,0,0,347.5431105,254.4277866,415.7402492,131.1483436,0,436.7239842,237.3785019,167.8698798,0,0,0,0
sc01,y2030,2030-08-06T15:00:00+02:00,141.1176073,126.7445177,235.1960122,96.69169392,92.77176038,177.7036537,163.330564,223.4362116,228.6627897,254.7956799,0,0,346.2607958,253.4890354,414.2063104,130.6644512,0,435.1126226,236.5026567,167.2504976,0,0,0,0
sc01,y2030,2030-08-06T16:00:00+02:00,141.7794717,127.3389699,236.2991195,97.14519355,93.20687489,178.5371125,164.0966107,224.4841635,229.735255,255.9907127,0,0,347.8848147,254.6779399,416.1490048,131.2772886,0,437.153371,237.6118923,168.0349294,0,0,0,0
sc01,y2030,2030-08-06T17:00:00+02:00,143.2025835,128.6171352,238.6709726,98.12028872,94.14243918,180.3291793,165.7437309,226.7374239,232.0412233,258.5602203,0,0,351.3767096,257.2342704,420.3261017,132.5949848,0,441.5412992,239.9969224,169.7215805,0,0,0,0
sc01,y2030,2030-08-06T18:00:00+02:00,152.3463358,136.8295793,253.9105596,104.3854523,100.1536096,191.8435339,176.3267775,241.2150316,246.8574885,275.0697729,0,0,373.8127683,273.6591587,447.1647078,141.061422,0,469.7345353,255.3211738,180.5586202,0,0,0,0
sc01,y2030,2030-08-06T19:00:00+02:00,155.2933283,139.4764153,258.8222139,106.4046879,102.0909844,195.5545616,179.7376485,245.8811032,251.6327079,280.3907317,0,0,381.0438149,278.9528305,455.8146767,143.7901188,0,478.8210957,260.2601151,184.0513521,0,0,0,0
sc01,y2030,2030-08-06T20:00:00+02:00,153.3038859,137.6896012,255.5064765,105.0415514,100.7831102,193.0493378,177.4350531,242.7311526,248.4090743,276.7986828,0,0,376.1623126,275.3792024,449.9752946,141.9480425,0,472.6869814,256.9259569,181.6934944,0,0,0,0
sc01,y2030,2030-08-06T21:00:00+02:00,149.2810223,134.0764738,248.8017039,102.2851449,98.13844986,187.9835096,172.778961,236.3616187,241.8905454,269.5351792,0,0,366.2913974,268.1529475,438.1674452,138.2231688,0,460.2831522,250.1839356,176.9256561,0,0,0,0
sc01,y2030,2030-08-06T22:00:00+02:00,139.3147163,125.1252545,232.1911939,95.45637971,91.58652648,175.4333465,161.2438847,220.5816342,225.7414385,251.5404601,0,0,341.8370355,250.250509,408.9144915,128.9951077,0,429.5537087,233.481145,165.1137379,0,0,0,0
sc01,y2030,2030-08-06T23:00:00+02:00,123.2058099,110.65707,205.3430165,84.41879567,80.99641206,155.1480569,142.599317,195.0758657,199.6390438,222.4549345,0,0,302.310552,221.31414,361.6318679,114.0794536,0,379.8845805,206.483811,146.0217006,0,0,0,0
sc01,y2030,2030-08-07T00:00:00+02:00,108.3048528,97.27380302,180.5080881,74.20888065,71.20041252,136.3838888,125.3528389,171.4826837,175.4939745,195.5504287,0,0,265.7480186,194.547606,317.8947995,100.2822712,0,333.9399629,181.5109108,128.3613071,0,0,0,0
sc01,y2030,2030-08-07T01:00:00+02:00,97.24335809,87.33894199,162.0722635,66.62970832,63.92850393,122.4545991,112.550183,153.9686503,157.5702562,175.5782854,0,0,238.6063879,174.677884,285.427264,90.04014638,0,299.8336874,162.9726649,115.2513874,0,0,0,0
sc01,y2030,2030-08-07T02:00:00+02:00,90.12415526,80.94484315,150.2069254,61.75173601,59.24828725,113.489677,104.3103649,142.6965792,146.0345108,162.7241692,0,0,221.1379736,161.8896863,264.5310853,83.44829191,0,277.882812,151.0414083,106.8138136,0,0,0,0
sc01,y2030,2030-08-07T03:00:00+02:00,85.11490277,76.4457923,141.8581713,58.31947041,55.95516756,107.1817294,98.51261894,134.7652627,137.9176665,153.6796855,0,0,208.8467522,152.8915846,249.8280016,78.81009515,0,262.4376169,142.6462722,100.8769218,0,0,0,0
sc01,y2030,2030-08-07T04:00:00+02:00,85.43302719,76.73151516,142.3883787,58.53744456,56.16430491,107.5823305,98.88081851,135.2689597,138.4331459,154.2540769,0,0,209.6273352,153.4630303,250.7617557,79.10465481,0,263.4185005,143.1794252,101.2539582,0,0,0,0
sc01,y2030,2030-08-07T05:00:00+02:00,89.88043193,80.72594349,149.8007199,61.5847404,59.08806173,113.1827661,104.0282777,142.3106839,145.6395888,162.2841132,0,0,220.5399487,161.451887,263.8157122,83.22262216,0,277.1313318,150.6329461,106.5249564,0,0,0,0
sc01,y2030,2030-08-07T06:00:00+02:00,104.8475548,94.16863716,174.7459246,71.83999124,68.92755916,132.0302542,121.3513365,166.0086284,169.8918712,189.308085,0,0,257.2648335,188.3372743,307.7469895,97.08106924,0,323.2799606,175.7167353,124.2637686,0,0,0,0
sc01,y2030,2030-08-07T07:00:00+02:00,121.277745,108.9253821,202.1295751,83.09771419,79.72888794,152.7201234,140.3677605,192.0230963,196.5148646,218.9737063,0,0,297.5796522,217.8507642,355.9726405,112.2942084,0,373.9397139,203.2525171,143.7365867,0,0,0,0
sc01,y2030,2030-08-07T08:00:00+02:00,127.4305245,114.4514896,212.3842075,87.31350755,83.77377075,160.4680679,147.489033,201.7649972,206.4846462,230.0828915,0,0,312.67675,228.9029792,374.0321877,117.9912264,0,392.910784,213.5641198,151.0287698,0,0,0,0
sc01,y2030,2030-08-07T09:00:00+02:00,134.4388969,120.7460463,224.0648281,92.11554046,88.38112665,169.2934257,155.6005751,212.8615867,217.8408051,242.7368971,0,0,329.8732192,241.4920925,394.6030584,124.4804601,0,414.5199321,225.3096327,159.3349889,0,0,0,0
sc01,y2030,2030-08-07T10:00:00+02:00,139.2454002,125.0629984,232.0756671,95.40888535,91.54095756,175.3460596,161.1636577,220.4718837,225.6291208,251.415306,0,0,341.6669543,250.1259967,408.7110359,128.9309261,0,429.3399841,233.3649763,165.0315855,0,0,0,0
sc01,y2030,2030-08-07T11:00:00+02:00,144.5450326,129.8228534,240.9083877,99.04011494,95.02497515,182.0196707,167.2974915,228.8629683,234.216488,260.9840867,0,0,354.6706819,259.6457067,424.2664383,133.8379932,0,445.6805172,242.2467676,171.3126313,0,0,0,0
sc01,y2030,2030-08-07T12:00:00+02:00,144.0232665,129.3542301,240.0387775,98.68260854,94.68196225,181.3626319,166.6935955,228.0368387,233.3710337,260.042009,0,0,353.3904225,258.7084602,422.7349582,133.3548764,0,444.0717384,241.3723263,170.6942418,0,0,0,0
sc01,y2030,2030-08-07T13:00:00+02:00,143.3475684,128.7473531,238.912614,98.21963019,94.23775329,180.5117528,165.9115375,226.9669833,232.2761525,258.8219985,0,0,351.7324594,257.4947062,420.751659,132.72923,0,441.9883358,240.2399063,169.8934144,0,0,0,0
sc01,y2030,2030-08-07T14:00:00+02:00,141.6402111,127.2138933,236.0670185,97.04977426,93.11532395,178.3617473,163.9354295,224.2636675,229.5096013,255.73927,0,0,347.5431105,254.4277866,415.7402492,131.1483436,0,436.7239842,237.3785019,167.8698798,0,0,0,0
sc01,y2030,2030-08-07T15:00:00+02:00,141.1176073,126.7445177,235.1960122,96.69169392,92.77176038,177.7036537,163.330564,223.4362116,228.6627897,254.7956799,0,0,346.2607958,253.4890354,414.2063104,130.6644512,0,435.1126226,236.5026567,167.2504976,0,0,0,0
sc01,y2030,2030-08-07T16:00:00+02:00,141.7794717,127.3389699,236.2991195,97.14519355,93.20687489,178.5371125,164.0966107,224.4841635,229.735255,255.9907127,0,0,347.8848147,254.6779399,416.1490048,131.2772886,0,437.153371,237.6118923,168.0349294,0,0,0,0
sc01,y2030,2030-08-07T17:00:00+02:00,143.2025835,128.6171352,238.6709726,98.12028872,94.14243918,180.3291793,165.7437309,226.7374239,232.0412233,258.5602203,0,0,351.3767096,257.2342704,420.3261017,132.5949848,0,441.5412992,239.9969224,169.7215805,0,0,0,0
sc01,y2030,2030-08-07T18:00:00+02:00,152.3463358,136.8295793,253.9105596,104.3854523,100.1536096,191.8435339,176.3267775,241.2150316,246.8574885,275.0697729,0,0,373.8127683,273.6591587,447.1647078,141.061422,0,469.7345353,255.3211738,180.5586202,0,0,0,0
sc01,y2030,2030-08-07T19:00:00+02:00,155.2933283,139.4764153,258.8222139,106.4046879,102.0909844,195.5545616,179.7376485,245.8811032,251.6327079,280.3907317,0,0,381.0438149,278.9528305,455.8146767,143.7901188,0,478.8210957,260.2601151,184.0513521,0,0,0,0
sc01,y2030,2030-08-07T20:00:00+02:00,153.3038859,137.6896012,255.5064765,105.0415514,100.7831102,193.0493378,177.4350531,242.7311526,248.4090743,276.7986828,0,0,376.1623126,275.3792024,449.9752946,141.9480425,0,472.6869814,256.9259569,181.6934944,0,0,0,0
sc01,y2030,2030-08-07T21:00:00+02:00,149.2810223,134.0764738,248.8017039,102.2851449,98.13844986,187.9835096,172.778961,236.3616187,241.8905454,269.5351792,0,0,366.2913974,268.1529475,438.1674452,138.2231688,0,460.2831522,250.1839356,176.9256561,0,0,0,0
sc01,y2030,2030-08-07T22:00:00+02:00,139.3147163,125.1252545,232.1911939,95.45637971,91.58652648,175.4333465,161.2438847,220.5816342,225.7414385,251.5404601,0,0,341.8370355,250.250509,408.9144915,128.9951077,0,429.5537087,233.481145,165.1137379,0,0,0,0
sc01,y2030,2030-08-07T23:00:00+02:00,123.2058099,110.65707,205.3430165,84.41879567,80.99641206,155.1480569,142.599317,195.0758657,199.6390438,222.4549345,0,0,302.310552,221.31414,361.6318679,114.0794536,0,379.8845805,206.483811,146.0217006,0,0,0,0
sc01,y2030,2030-08-08T00:00:00+02:00,108.3048528,97.27380302,180.5080881,74.20888065,71.20041252,136.3838888,125.3528389,171.4826837,175.4939745,195.5504287,0,0,265.7480186,194.547606,317.8947995,100.2822712,0,333.9399629,181.5109108,128.3613071,0,0,0,0
sc01,y2030,2030-08-08T01:00:00+02:00,97.24335809,87.33894199,162.0722635,66.62970832,63.92850393,122.4545991,112.550183,153.9686503,157.5702562,175.5782854,0,0,238.6063879,174.677884,285.427264,90.04014638,0,299.8336874,162.9726649,115.2513874,0,0,0,0
sc01,y2030,2030-08-08T02:00:00+02:00,90.12415526,80.94484315,150.2069254,61.75173601,59.24828725,113.489677,104.3103649,142.6965792,146.0345108,162.7241692,0,0,221.1379736,161.8896863,264.5310853,83.44829191,0,277.882812,151.0414083,106.8138136,0,0,0,0
sc01,y2030,2030-08-08T03:00:00+02:00,85.11490277,76.4457923,141.8581713,58.31947041,55.95516756,107.1817294,98.51261894,134.7652627,137.9176665,153.6796855,0,0,208.8467522,152.8915846,249.8280016,78.81009515,0,262.4376169,142.6462722,100.8769218,0,0,0,0
sc01,y2030,2030-08-08T04:00:00+02:00,85.43302719,76.73151516,142.3883787,58.53744456,56.16430491,107.5823305,98.88081851,135.2689597,138.4331459,154.2540769,0,0,209.6273352,153.4630303,250.7617557,79.10465481,0,263.4185005,143.1794252,101.2539582,0,0,0,0
sc01,y2030,2030-08-08T05:00:00+02:00,89.88043193,80.72594349,149.8007199,61.5847404,59.08806173,113.1827661,104.0282777,142.3106839,145.6395888,162.2841132,0,0,220.5399487,161.451887,263.8157122,83.22262216,0,277.1313318,150.6329461,106.5249564,0,0,0,0
sc01,y2030,2030-08-08T06:00:00+02:00,104.8475548,94.16863716,174.7459246,71.83999124,68.92755916,132.0302542,121.3513365,166.0086284,169.8918712,189.308085,0,0,257.2648335,188.3372743,307.7469895,97.08106924,0,323.2799606,175.7167353,124.2637686,0,0,0,0
sc01,y2030,2030-08-08T07:00:00+02:00,121.277745,108.9253821,202.1295751,83.09771419,79.72888794,152.7201234,140.3677605,192.0230963,196.5148646,218.9737063,0,0,297.5796522,217.8507642,355.9726405,112.2942084,0,373.9397139,203.2525171,143.7365867,0,0,0,0
sc01,y2030,2030-08-08T08:00:00+02:00,127.4305245,114.4514896,212.3842075,87.31350755,83.77377075,160.4680679,147.489033,201.7649972,206.4846462,230.0828915,0,0,312.67675,228.9029792,374.0321877,117.9912264,0,392.910784,213.5641198,151.0287698,0,0,0,0
sc01,y2030,2030-08-08T09:00:00+02:00,134.4388969,120.7460463,224.0648281,92.11554046,88.38112665,169.2934257,155.6005751,212.8615867,217.8408051,242.7368971,0,0,329.8732192,241.4920925,394.6030584,124.4804601,0,414.5199321,225.3096327,159.3349889,0,0,0,0
sc01,y2030,2030-08-08T10:00:00+02:00,139.2454002,125.0629984,232.0756671,95.40888535,91.54095756,175.3460596,161.1636577,220.4718837,225.6291208,251.415306,0,0,341.6669543,250.1259967,408.7110359,128.9309261,0,429.3399841,233.3649763,165.0315855,0,0,0,0
sc01,y2030,2030-08-08T11:00:00+02:00,144.5450326,129.8228534,240.9083877,99.04011494,95.02497515,182.0196707,167.2974915,228.8629683,234.216488,260.9840867,0,0,354.6706819,259.6457067,424.2664383,133.8379932,0,445.6805172,242.2467676,171.3126313,0,0,0,0
sc01,y2030,2030-08-08T12:00:00+02:00,144.0232665,129.3542301,240.0387775,98.68260854,94.68196225,181.3626319,166.6935955,228.0368387,233.3710337,260.042009,0,0,353.3904225,258.7084602,422.7349582,133.3548764,0,444.0717384,241.3723263,170.6942418,0,0,0,0
sc01,y2030,2030-08-08T13:00:00+02:00,143.3475684,128.7473531,238.912614,98.21963019,94.23775329,180.5117528,165.9115375,226.9669833,232.2761525,258.8219985,0,0,351.7324594,257.4947062,420.751659,132.72923,0,441.9883358,240.2399063,169.8934144,0,0,0,0
sc01,y2030,2030-08-08T14:00:00+02:00,141.6402111,127.2138933,236.0670185,97.04977426,93.11532395,178.3617473,163.9354295,224.2636675,229.5096013,255.73927,0,0,347.5431105,254.4277866,415.7402492,131.1483436,0,436.7239842,237.3785019,167.8698798,0,0,0,0
sc01,y2030,2030-08-08T15:00:00+02:00,141.1176073,126.7445177,235.1960122,96.69169392,92.77176038,177.7036537,163.330564,223.4362116,228.6627897,254.7956799,0,0,346.2607958,253.4890354,414.2063104,130.6644512,0,435.1126226,236.5026567,167.2504976,0,0,0,0
sc01,y2030,2030-08-08T16:00:00+02:00,141.7794717,127.3389699,236.2991195,97.14519355,93.20687489,178.5371125,164.0966107,224.4841635,229.735255,255.9907127,0,0,347.8848147,254.6779399,416.1490048,131.2772886,0,437.153371,237.6118923,168.0349294,0,0,0,0
sc01,y2030,2030-08-08T17:00:00+02:00,143.2025835,128.6171352,238.6709726,98.12028872,94.14243918,180.3291793,165.7437309,226.7374239,232.0412233,258.5602203,0,0,351.3767096,257.2342704,420.3261017,132.5949848,0,441.5412992,239.9969224,169.7215805,0,0,0,0
sc01,y2030,2030-08-08T18:00:00+02:00,152.3463358,136.8295793,253.9105596,104.3854523,100.1536096,191.8435339,176.3267775,241.2150316,246.8574885,275.0697729,0,0,373.8127683,273.6591587,447.1647078,141.061422,0,469.7345353,255.3211738,180.5586202,0,0,0,0
sc01,y2030,2030-08-08T19:00:00+02:00,155.2933283,139.4764153,258.8222139,106.4046879,102.0909844,195.5545616,179.7376485,245.8811032,251.6327079,280.3907317,0,0,381.0438149,278.9528305,455.8146767,143.7901188,0,478.8210957,260.2601151,184.0513521,0,0,0,0
sc01,y2030,2030-08-08T20:00:00+02:00,153.3038859,137.6896012,255.5064765,105.0415514,100.7831102,193.0493378,177.4350531,242.7311526,248.4090743,276.7986828,0,0,376.1623126,275.3792024,449.9752946,141.9480425,0,472.6869814,256.9259569,181.6934944,0,0,0,0
