,,,,,MW 
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C78,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C79,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C80,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C82,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C83,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C84,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C85,0
sc01,y2030,1/12/2030 18:00,Subbituminous,Sub_C86,0
sc01,y2030,1/12/2030 18:00,Gas,Gas_C87,155
sc01,y2030,1/12/2030 18:00,Gas,Gas_C88,155
sc01,y2030,1/12/2030 18:00,Nuclear,Nuc_N89,100
sc01,y2030,1/12/2030 18:00,Nuclear,Nuc_N90,100
sc01,y2030,1/12/2030 18:00,Hydro,Hyd_H91,0
sc01,y2030,1/12/2030 18:00,Hydro,Hyd_H92,0
sc01,y2030,1/12/2030 18:00,Hydro,Hyd_H93,0
sc01,y2030,1/12/2030 18:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/12/2030 18:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/12/2030 18:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/12/2030 18:00,Gas,Gas_C97,350
sc01,y2030,1/12/2030 18:00,Gas,Gas_C98,350
sc01,y2030,1/12/2030 18:00,Gas,Gas_C99,350
sc01,y2030,1/12/2030 18:00,Onshore_wind,Ons_W100,603.282
sc01,y2030,1/12/2030 18:00,Onshore_wind,Ons_W101,202.15875
sc01,y2030,1/12/2030 18:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/12/2030 18:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/12/2030 18:00,Onshore_wind,Ons_W104,202.15875
sc01,y2030,1/12/2030 18:00,Onshore_wind,Ons_W105,404.3175
sc01,y2030,1/12/2030 18:00,Solar_PV,Sol_S106,0.08274
sc01,y2030,1/12/2030 18:00,Solar_PV,Sol_S107,0.24822
sc01,y2030,1/12/2030 18:00,Solar_PV,Sol_S108,1.379
sc01,y2030,1/12/2030 18:00,Solar_PV,Sol_S109,0.08274
sc01,y2030,1/12/2030 18:00,Solar_PV,Sol_S110,0.24822
sc01,y2030,1/12/2030 18:00,Solar_PV,Sol_S111,1.379
sc01,y2030,1/12/2030 19:00,Gas,Gas_C1,75
sc01,y2030,1/12/2030 19:00,Gas,Gas_C2,75
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C3,0
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C4,0
sc01,y2030,1/12/2030 19:00,Gas,Gas_C5,75
sc01,y2030,1/12/2030 19:00,Gas,Gas_C6,75.51956147
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C7,0
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C8,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C9,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C10,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C11,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C12,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C13,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C14,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C16,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C17,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C18,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C19,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C20,0
sc01,y2030,1/12/2030 19:00,Gas,Gas_C21,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C22,155
sc01,y2030,1/12/2030 19:00,Nuclear,Nuc_N23,400
sc01,y2030,1/12/2030 19:00,Nuclear,Nuc_N24,400
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H25,0
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H26,100
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H27,100
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/12/2030 19:00,Gas,Gas_C31,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C32,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C33,350
sc01,y2030,1/12/2030 19:00,Gas,Gas_C34,75
sc01,y2030,1/12/2030 19:00,Gas,Gas_C35,75
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C36,0
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C37,0
sc01,y2030,1/12/2030 19:00,Gas,Gas_C38,75
sc01,y2030,1/12/2030 19:00,Gas,Gas_C39,75
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C40,0
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C41,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C42,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C43,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C44,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C45,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C46,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C47,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C49,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C50,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C51,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C52,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C53,0
sc01,y2030,1/12/2030 19:00,Gas,Gas_C54,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C55,155
sc01,y2030,1/12/2030 19:00,Nuclear,Nuc_N56,800
sc01,y2030,1/12/2030 19:00,Nuclear,Nuc_N57,800
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H58,0
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H59,100
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H60,100
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H61,230.2269737
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H63,23.7834128
sc01,y2030,1/12/2030 19:00,Gas,Gas_C64,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C65,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C66,350
sc01,y2030,1/12/2030 19:00,Gas,Gas_C67,120
sc01,y2030,1/12/2030 19:00,Gas,Gas_C68,120
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C69,152
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C70,152
sc01,y2030,1/12/2030 19:00,Gas,Gas_C71,120
sc01,y2030,1/12/2030 19:00,Gas,Gas_C72,120
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C73,152
sc01,y2030,1/12/2030 19:00,Anthracite,Ant_C74,152
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C75,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C76,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C77,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C78,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C79,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C80,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C82,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C83,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C84,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C85,0
sc01,y2030,1/12/2030 19:00,Subbituminous,Sub_C86,0
sc01,y2030,1/12/2030 19:00,Gas,Gas_C87,155
sc01,y2030,1/12/2030 19:00,Gas,Gas_C88,155
sc01,y2030,1/12/2030 19:00,Nuclear,Nuc_N89,100
sc01,y2030,1/12/2030 19:00,Nuclear,Nuc_N90,100
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H91,0
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H92,484.2772015
sc01,y2030,1/12/2030 19:00,Hydro,Hyd_H93,0
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H95,332.7294658
sc01,y2030,1/12/2030 19:00,PumpedStorageHydro,Pum_H96,38.51025061
sc01,y2030,1/12/2030 19:00,Gas,Gas_C97,350
sc01,y2030,1/12/2030 19:00,Gas,Gas_C98,350
sc01,y2030,1/12/2030 19:00,Gas,Gas_C99,350
sc01,y2030,1/12/2030 19:00,Onshore_wind,Ons_W100,605.79225
sc01,y2030,1/12/2030 19:00,Onshore_wind,Ons_W101,216.61245
sc01,y2030,1/12/2030 19:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/12/2030 19:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/12/2030 19:00,Onshore_wind,Ons_W104,216.61245
sc01,y2030,1/12/2030 19:00,Onshore_wind,Ons_W105,433.2249
sc01,y2030,1/12/2030 19:00,Solar_PV,Sol_S106,0
sc01,y2030,1/12/2030 19:00,Solar_PV,Sol_S107,0.0126
sc01,y2030,1/12/2030 19:00,Solar_PV,Sol_S108,0.07
sc01,y2030,1/12/2030 19:00,Solar_PV,Sol_S109,0
sc01,y2030,1/12/2030 19:00,Solar_PV,Sol_S110,0.0126
sc01,y2030,1/12/2030 19:00,Solar_PV,Sol_S111,0.07
sc01,y2030,1/12/2030 20:00,Gas,Gas_C1,70
sc01,y2030,1/12/2030 20:00,Gas,Gas_C2,70
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C3,0
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C4,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C5,70
sc01,y2030,1/12/2030 20:00,Gas,Gas_C6,70.51956147
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C7,0
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C8,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C9,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C10,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C11,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C12,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C13,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C14,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C16,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C17,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C18,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C19,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C20,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C21,145
sc01,y2030,1/12/2030 20:00,Gas,Gas_C22,145
sc01,y2030,1/12/2030 20:00,Nuclear,Nuc_N23,400
sc01,y2030,1/12/2030 20:00,Nuclear,Nuc_N24,400
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H25,0
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H26,100
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H27,100
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H29,138.8674212
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H30,34.98288372
sc01,y2030,1/12/2030 20:00,Gas,Gas_C31,145
sc01,y2030,1/12/2030 20:00,Gas,Gas_C32,145
sc01,y2030,1/12/2030 20:00,Gas,Gas_C33,330
sc01,y2030,1/12/2030 20:00,Gas,Gas_C34,70
sc01,y2030,1/12/2030 20:00,Gas,Gas_C35,70
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C36,0
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C37,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C38,70
sc01,y2030,1/12/2030 20:00,Gas,Gas_C39,70
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C40,0
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C41,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C42,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C43,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C44,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C45,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C46,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C47,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C49,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C50,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C51,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C52,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C53,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C54,145
sc01,y2030,1/12/2030 20:00,Gas,Gas_C55,145
sc01,y2030,1/12/2030 20:00,Nuclear,Nuc_N56,800
sc01,y2030,1/12/2030 20:00,Nuclear,Nuc_N57,800
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H58,0
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H59,100
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H60,100
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C64,155
sc01,y2030,1/12/2030 20:00,Gas,Gas_C65,155
sc01,y2030,1/12/2030 20:00,Gas,Gas_C66,350
sc01,y2030,1/12/2030 20:00,Gas,Gas_C67,120
sc01,y2030,1/12/2030 20:00,Gas,Gas_C68,120
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C69,152
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C70,152
sc01,y2030,1/12/2030 20:00,Gas,Gas_C71,120
sc01,y2030,1/12/2030 20:00,Gas,Gas_C72,120
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C73,152
sc01,y2030,1/12/2030 20:00,Anthracite,Ant_C74,152
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C75,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C76,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C77,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C78,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C79,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C80,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C82,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C83,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C84,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C85,0
sc01,y2030,1/12/2030 20:00,Subbituminous,Sub_C86,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C87,155
sc01,y2030,1/12/2030 20:00,Gas,Gas_C88,155
sc01,y2030,1/12/2030 20:00,Nuclear,Nuc_N89,100
sc01,y2030,1/12/2030 20:00,Nuclear,Nuc_N90,100
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H91,0
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H92,506.4421799
sc01,y2030,1/12/2030 20:00,Hydro,Hyd_H93,236.0115337
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H95,332.7294658
sc01,y2030,1/12/2030 20:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/12/2030 20:00,Gas,Gas_C97,350
sc01,y2030,1/12/2030 20:00,Gas,Gas_C98,350
sc01,y2030,1/12/2030 20:00,Gas,Gas_C99,350
sc01,y2030,1/12/2030 20:00,Onshore_wind,Ons_W100,606.1306875
sc01,y2030,1/12/2030 20:00,Onshore_wind,Ons_W101,224.22783
sc01,y2030,1/12/2030 20:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/12/2030 20:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/12/2030 20:00,Onshore_wind,Ons_W104,224.22783
sc01,y2030,1/12/2030 20:00,Onshore_wind,Ons_W105,448.45566
sc01,y2030,1/12/2030 20:00,Solar_PV,Sol_S106,0
sc01,y2030,1/12/2030 20:00,Solar_PV,Sol_S107,0
sc01,y2030,1/12/2030 20:00,Solar_PV,Sol_S108,0.04
sc01,y2030,1/12/2030 20:00,Solar_PV,Sol_S109,0
sc01,y2030,1/12/2030 20:00,Solar_PV,Sol_S110,0
sc01,y2030,1/12/2030 20:00,Solar_PV,Sol_S111,0.04
sc01,y2030,1/12/2030 21:00,Gas,Gas_C1,65
sc01,y2030,1/12/2030 21:00,Gas,Gas_C2,65
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C3,0
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C4,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C5,65
sc01,y2030,1/12/2030 21:00,Gas,Gas_C6,65.51956147
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C7,0
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C8,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C9,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C10,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C11,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C12,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C13,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C14,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C16,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C17,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C18,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C19,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C20,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C21,135
sc01,y2030,1/12/2030 21:00,Gas,Gas_C22,135
sc01,y2030,1/12/2030 21:00,Nuclear,Nuc_N23,400
sc01,y2030,1/12/2030 21:00,Nuclear,Nuc_N24,400
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H25,0
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H26,0
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H27,100
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H29,500
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H30,31.34791052
sc01,y2030,1/12/2030 21:00,Gas,Gas_C31,135
sc01,y2030,1/12/2030 21:00,Gas,Gas_C32,135
sc01,y2030,1/12/2030 21:00,Gas,Gas_C33,310
sc01,y2030,1/12/2030 21:00,Gas,Gas_C34,65
sc01,y2030,1/12/2030 21:00,Gas,Gas_C35,65
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C36,0
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C37,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C38,65
sc01,y2030,1/12/2030 21:00,Gas,Gas_C39,65
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C40,0
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C41,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C42,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C43,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C44,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C45,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C46,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C47,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C49,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C50,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C51,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C52,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C53,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C54,135
sc01,y2030,1/12/2030 21:00,Gas,Gas_C55,135
sc01,y2030,1/12/2030 21:00,Nuclear,Nuc_N56,800
sc01,y2030,1/12/2030 21:00,Nuclear,Nuc_N57,800
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H58,0
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H59,100
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H60,100
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C64,155
sc01,y2030,1/12/2030 21:00,Gas,Gas_C65,155
sc01,y2030,1/12/2030 21:00,Gas,Gas_C66,350
sc01,y2030,1/12/2030 21:00,Gas,Gas_C67,120
sc01,y2030,1/12/2030 21:00,Gas,Gas_C68,120
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C69,152
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C70,152
sc01,y2030,1/12/2030 21:00,Gas,Gas_C71,120
sc01,y2030,1/12/2030 21:00,Gas,Gas_C72,120
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C73,152
sc01,y2030,1/12/2030 21:00,Anthracite,Ant_C74,152
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C75,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C76,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C77,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C78,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C79,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C80,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C82,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C83,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C84,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C85,0
sc01,y2030,1/12/2030 21:00,Subbituminous,Sub_C86,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C87,155
sc01,y2030,1/12/2030 21:00,Gas,Gas_C88,155
sc01,y2030,1/12/2030 21:00,Nuclear,Nuc_N89,100
sc01,y2030,1/12/2030 21:00,Nuclear,Nuc_N90,100
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H91,0
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H92,506.4421799
sc01,y2030,1/12/2030 21:00,Hydro,Hyd_H93,239.633804
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/12/2030 21:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/12/2030 21:00,Gas,Gas_C97,350
sc01,y2030,1/12/2030 21:00,Gas,Gas_C98,350
sc01,y2030,1/12/2030 21:00,Gas,Gas_C99,350
sc01,y2030,1/12/2030 21:00,Onshore_wind,Ons_W100,605.5681875
sc01,y2030,1/12/2030 21:00,Onshore_wind,Ons_W101,229.83417
sc01,y2030,1/12/2030 21:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/12/2030 21:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/12/2030 21:00,Onshore_wind,Ons_W104,229.83417
sc01,y2030,1/12/2030 21:00,Onshore_wind,Ons_W105,459.66834
sc01,y2030,1/12/2030 21:00,Solar_PV,Sol_S106,0
sc01,y2030,1/12/2030 21:00,Solar_PV,Sol_S107,0
sc01,y2030,1/12/2030 21:00,Solar_PV,Sol_S108,0.0215
sc01,y2030,1/12/2030 21:00,Solar_PV,Sol_S109,0
sc01,y2030,1/12/2030 21:00,Solar_PV,Sol_S110,0
sc01,y2030,1/12/2030 21:00,Solar_PV,Sol_S111,0.0215
sc01,y2030,1/12/2030 22:00,Gas,Gas_C1,60
sc01,y2030,1/12/2030 22:00,Gas,Gas_C2,60
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C3,0
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C4,0
sc01,y2030,1/12/2030 22:00,Gas,Gas_C5,60
sc01,y2030,1/12/2030 22:00,Gas,Gas_C6,60.51956147
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C7,0
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C8,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C9,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C10,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C11,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C12,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C13,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C14,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C16,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C17,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C18,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C19,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C20,0
sc01,y2030,1/12/2030 22:00,Gas,Gas_C21,125
sc01,y2030,1/12/2030 22:00,Gas,Gas_C22,125
sc01,y2030,1/12/2030 22:00,Nuclear,Nuc_N23,400
sc01,y2030,1/12/2030 22:00,Nuclear,Nuc_N24,400
sc01,y2030,1/12/2030 22:00,Hydro,Hyd_H25,0
sc01,y2030,1/12/2030 22:00,Hydro,Hyd_H26,0
sc01,y2030,1/12/2030 22:00,Hydro,Hyd_H27,100
sc01,y2030,1/12/2030 22:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/12/2030 22:00,PumpedStorageHydro,Pum_H29,500
sc01,y2030,1/12/2030 22:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/12/2030 22:00,Gas,Gas_C31,125
sc01,y2030,1/12/2030 22:00,Gas,Gas_C32,125
sc01,y2030,1/12/2030 22:00,Gas,Gas_C33,290
sc01,y2030,1/12/2030 22:00,Gas,Gas_C34,60
sc01,y2030,1/12/2030 22:00,Gas,Gas_C35,60
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C36,0
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C37,0
sc01,y2030,1/12/2030 22:00,Gas,Gas_C38,60
sc01,y2030,1/12/2030 22:00,Gas,Gas_C39,60
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C40,0
sc01,y2030,1/12/2030 22:00,Anthracite,Ant_C41,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C42,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C43,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C44,0
sc01,y2030,1/12/2030 22:00,Subbituminous,Sub_C45,0
